"hgnc_symbol","ensembl_gene_id"
"PPIG","ENSG00000138398"
"HECW2","ENSG00000138411"
"IDH1","ENSG00000138413"
"CHRNA1","ENSG00000138435"
"FAM117B","ENSG00000138439"
"WDR12","ENSG00000138442"
"ITGAV","ENSG00000138448"
"PARP9","ENSG00000138496"
"USP8","ENSG00000138592"
"SECISBP2L","ENSG00000138593"
"TMOD3","ENSG00000138594"
"SPPL2A","ENSG00000138600"
"GLCE","ENSG00000138604"
"SHF","ENSG00000138606"
"PPCDC","ENSG00000138621"
"FAM13A","ENSG00000138640"
"HERC3","ENSG00000138641"
"PCDH10","ENSG00000138650"
"AP1AR","ENSG00000138660"
"RASGEF1B","ENSG00000138670"
"FGF2","ENSG00000138685"
"KIAA1109","ENSG00000138688"
"PDE5A","ENSG00000138735"
"PRDM5","ENSG00000138738"
"TRPC3","ENSG00000138741"
"NAAA","ENSG00000138744"
"NUP54","ENSG00000138750"
"BMP2K","ENSG00000138756"
"SEPT11","ENSG00000138758"
"FRAS1","ENSG00000138759"
"SCARB2","ENSG00000138760"
"USO1","ENSG00000138768"
"CDKL2","ENSG00000138769"
"ENPEP","ENSG00000138792"
"PAPSS1","ENSG00000138801"
"SLC39A8","ENSG00000138821"
"FBN2","ENSG00000138829"
"MAPK8IP3","ENSG00000138834"
"RGS3","ENSG00000138835"
"TTLL8","ENSG00000138892"
"B4GALNT3","ENSG00000139044"
"ERP27","ENSG00000139055"
"GABARAPL1","ENSG00000139112"
"KIF21A","ENSG00000139116"
"CPNE8","ENSG00000139117"
"FGD4","ENSG00000139132"
"PIK3C2G","ENSG00000139144"
"SLCO1C1","ENSG00000139155"
"ETNK1","ENSG00000139163"
"TMEM117","ENSG00000139173"
"C1RL","ENSG00000139178"
"NDUFA9","ENSG00000139180"
"CLSTN3","ENSG00000139182"
"VAMP1","ENSG00000139190"
"TAPBPL","ENSG00000139192"
"PIANP","ENSG00000139200"
"SLC38A4","ENSG00000139209"
"SCAF11","ENSG00000139218"
"COL2A1","ENSG00000139219"
"PPFIA2","ENSG00000139220"
"LRIG3","ENSG00000139263"
"GLIPR1","ENSG00000139278"
"TPH2","ENSG00000139287"
"PHLDA1","ENSG00000139289"
"PTPRQ","ENSG00000139304"
"ASCL1","ENSG00000139352"
"TMEM132B","ENSG00000139364"
"TDG","ENSG00000139372"
"MMAB","ENSG00000139428"
"SUOX","ENSG00000139531"
"TARBP2","ENSG00000139546"
"RDH16","ENSG00000139547"
"NPFF","ENSG00000139574"
"N4BP2L1","ENSG00000139597"
"BRCA2","ENSG00000139618"
"MAP3K12","ENSG00000139625"
"ITGB7","ENSG00000139626"
"CSAD","ENSG00000139631"
"LMBR1L","ENSG00000139636"
"C12orf10","ENSG00000139637"
"ESYT1","ENSG00000139641"
"KRT71","ENSG00000139648"
"ZNF740","ENSG00000139651"
"SBNO1","ENSG00000139697"
"SETD1B","ENSG00000139718"
"DENR","ENSG00000139726"
"DIAPH3","ENSG00000139734"
"SLAIN1","ENSG00000139737"
"SRRM4","ENSG00000139767"
"METTL21C","ENSG00000139780"
"MBNL2","ENSG00000139793"
"TTC6","ENSG00000139865"
"CDH24","ENSG00000139880"
"REM2","ENSG00000139890"
"TSSK4","ENSG00000139908"
"NOVA1","ENSG00000139910"
"MDGA2","ENSG00000139915"
"TMX1","ENSG00000139921"
"PELI2","ENSG00000139946"
"SYT16","ENSG00000139973"
"RAB15","ENSG00000139998"
"ESR2","ENSG00000140009"
"KCNH5","ENSG00000140015"
"STON2","ENSG00000140022"
"AK7","ENSG00000140057"
"FAM181A","ENSG00000140067"
"WARS","ENSG00000140105"
"SLC25A47","ENSG00000140107"
"WDR20","ENSG00000140153"
"DUOXA1","ENSG00000140254"
"SORD","ENSG00000140263"
"ZSCAN29","ENSG00000140265"
"DUOXA2","ENSG00000140274"
"DUOX2","ENSG00000140279"
"SLC27A2","ENSG00000140284"
"HDC","ENSG00000140287"
"SCAPER","ENSG00000140386"
"NCOA2","ENSG00000140396"
"NEIL1","ENSG00000140398"
"PIF1","ENSG00000140451"
"PML","ENSG00000140464"
"CYP1A1","ENSG00000140465"
"PCSK6","ENSG00000140479"
"CCDC33","ENSG00000140481"
"CELF6","ENSG00000140488"
"RHCG","ENSG00000140519"
"RLBP1","ENSG00000140522"
"ABHD2","ENSG00000140526"
"NTRK3","ENSG00000140538"
"DET1","ENSG00000140543"
"UNC45A","ENSG00000140553"
"MCTP2","ENSG00000140563"
"SEPT12","ENSG00000140623"
"GLYR1","ENSG00000140632"
"UQCRC2","ENSG00000140740"
"ARHGAP17","ENSG00000140750"
"ABCC12","ENSG00000140798"
"NKD1","ENSG00000140807"
"ZFHX3","ENSG00000140836"
"NLRC5","ENSG00000140853"
"KIFC3","ENSG00000140859"
"CMTM3","ENSG00000140931"
"CDH11","ENSG00000140937"
"NOL3","ENSG00000140939"
"CDH13","ENSG00000140945"
"ZCCHC14","ENSG00000140948"
"ADAD2","ENSG00000140955"
"OSGIN1","ENSG00000140961"
"IRF8","ENSG00000140968"
"RHOT2","ENSG00000140983"
"RPL3L","ENSG00000140986"
"RPS2","ENSG00000140988"
"NDUFB10","ENSG00000140990"
"CIRH1A","ENSG00000141076"
"DPEP3","ENSG00000141096"
"GFOD2","ENSG00000141098"
"PRPSAP2","ENSG00000141127"
"UNC45B","ENSG00000141161"
"PCTP","ENSG00000141179"
"KIF2B","ENSG00000141200"
"C17orf80","ENSG00000141219"
"SPATA22","ENSG00000141255"
"SGSM2","ENSG00000141258"
"NPEPPS","ENSG00000141279"
"SKAP1","ENSG00000141293"
"LRRC46","ENSG00000141294"
"SCRN2","ENSG00000141295"
"ARSG","ENSG00000141337"
"GNAL","ENSG00000141404"
"C18orf21","ENSG00000141428"
"ASXL3","ENSG00000141431"
"GATA6","ENSG00000141448"
"C18orf8","ENSG00000141452"
"NPC1","ENSG00000141458"
"SLC14A1","ENSG00000141469"
"WRAP53","ENSG00000141499"
"MINK1","ENSG00000141503"
"PIK3R5","ENSG00000141506"
"TP53","ENSG00000141510"
"CARD14","ENSG00000141527"
"TBCD","ENSG00000141556"
"RPTOR","ENSG00000141564"
"SECTM1","ENSG00000141574"
"AZI1","ENSG00000141577"
"ZNF750","ENSG00000141579"
"CBX4","ENSG00000141582"
"MAPK4","ENSG00000141639"
"SMAD4","ENSG00000141646"
"FBXO15","ENSG00000141665"
"CBLN2","ENSG00000141668"
"FAM134C","ENSG00000141699"
"ERBB2","ENSG00000141736"
"MIEN1","ENSG00000141741"
"STAC2","ENSG00000141750"
"CACNA1A","ENSG00000141837"
"TPGS1","ENSG00000141933"
"ZIM3","ENSG00000141946"
"","ENSG00000141979"
"DUS3L","ENSG00000141994"
"DPP9","ENSG00000142002"
"TMEM91","ENSG00000142046"
"ZFP14","ENSG00000142065"
"ATHL1","ENSG00000142102"
"HUNK","ENSG00000142149"
"COL6A1","ENSG00000142156"
"IFNAR1","ENSG00000142166"
"SOD1","ENSG00000142168"
"COL6A2","ENSG00000142173"
"SIK1","ENSG00000142178"
"DNMT3L","ENSG00000142182"
"TRPM2","ENSG00000142185"
"DOPEY2","ENSG00000142197"
"URB1","ENSG00000142207"
"WTIP","ENSG00000142279"
"ADAMTS10","ENSG00000142303"
"SLC6A3","ENSG00000142319"
"MYO1F","ENSG00000142347"
"ZNF787","ENSG00000142409"
"FBN3","ENSG00000142449"
"CARM1","ENSG00000142453"
"GPR32","ENSG00000142511"
"SIGLEC10","ENSG00000142512"
"KLK3","ENSG00000142515"
"FAM71E1","ENSG00000142530"
"IGLON5","ENSG00000142549"
"ZNF614","ENSG00000142556"
"RERE","ENSG00000142599"
"C1orf222","ENSG00000142609"
"PRDM16","ENSG00000142611"
"CELA2A","ENSG00000142615"
"PADI3","ENSG00000142619"
"FHAD1","ENSG00000142621"
"EPHA2","ENSG00000142627"
"ARHGEF19","ENSG00000142632"
"SH3BGRL3","ENSG00000142669"
"CNKSR1","ENSG00000142675"
"KIAA0319L","ENSG00000142687"
"EVA1B","ENSG00000142694"
"C1orf94","ENSG00000142698"
"DMRTA2","ENSG00000142700"
"MAP3K6","ENSG00000142733"
"FCN3","ENSG00000142748"
"WDTC1","ENSG00000142784"
"NBPF3","ENSG00000142794"
"HSPG2","ENSG00000142798"
"CYR61","ENSG00000142871"
"PIGK","ENSG00000142892"
"PTPRF","ENSG00000142949"
"CYP4B1","ENSG00000142973"
"DMRTB1","ENSG00000143006"
"CTTNBP2NL","ENSG00000143079"
"FNDC7","ENSG00000143107"
"CELSR2","ENSG00000143126"
"GJA5","ENSG00000143140"
"ALDH9A1","ENSG00000143149"
"TIPRL","ENSG00000143155"
"POGK","ENSG00000143157"
"TMCO1","ENSG00000143183"
"MAEL","ENSG00000143194"
"ADCY10","ENSG00000143199"
"PPOX","ENSG00000143224"
"FCGR2A","ENSG00000143226"
"NUF2","ENSG00000143228"
"RGS5","ENSG00000143248"
"F13B","ENSG00000143278"
"PRCC","ENSG00000143294"
"FCRL5","ENSG00000143297"
"ABL2","ENSG00000143322"
"XPR1","ENSG00000143324"
"RGS16","ENSG00000143333"
"TOR1AIP1","ENSG00000143337"
"HMCN1","ENSG00000143341"
"RGL1","ENSG00000143344"
"RORC","ENSG00000143365"
"SF3B4","ENSG00000143368"
"ECM1","ENSG00000143369"
"TARS2","ENSG00000143374"
"SNX27","ENSG00000143376"
"SETDB1","ENSG00000143379"
"ADAMTSL4","ENSG00000143382"
"EIF2D","ENSG00000143486"
"INTS7","ENSG00000143493"
"VASH2","ENSG00000143494"
"HHIPL2","ENSG00000143512"
"TP53BP2","ENSG00000143514"
"ATP8B2","ENSG00000143515"
"FLG2","ENSG00000143520"
"ADAM15","ENSG00000143537"
"NUP210L","ENSG00000143552"
"AQP10","ENSG00000143595"
"RIT1","ENSG00000143622"
"INTS3","ENSG00000143624"
"PKLR","ENSG00000143627"
"HCN3","ENSG00000143630"
"FLG","ENSG00000143631"
"ACTA1","ENSG00000143632"
"GALNT2","ENSG00000143641"
"LYST","ENSG00000143669"
"ACP1","ENSG00000143727"
"SNAP47","ENSG00000143740"
"NVL","ENSG00000143748"
"MBOAT2","ENSG00000143797"
"PARP1","ENSG00000143799"
"LBR","ENSG00000143815"
"PPFIA4","ENSG00000143847"
"PLEKHA6","ENSG00000143850"
"ATP6V1C2","ENSG00000143882"
"CAMKMT","ENSG00000143919"
"ASXL2","ENSG00000143970"
"SNRPG","ENSG00000143977"
"ABHD1","ENSG00000143994"
"SNRNP200","ENSG00000144028"
"EXOC6B","ENSG00000144036"
"SFXN5","ENSG00000144040"
"ST6GAL2","ENSG00000144057"
"NPHP1","ENSG00000144061"
"SLC20A1","ENSG00000144136"
"FBLN7","ENSG00000144152"
"UBXN4","ENSG00000144224"
"THSD7B","ENSG00000144229"
"GPR17","ENSG00000144230"
"SLC4A10","ENSG00000144290"
"ZNF385B","ENSG00000144331"
"GULP1","ENSG00000144366"
"FAM171B","ENSG00000144369"
"UNC80","ENSG00000144406"
"CPO","ENSG00000144410"
"NBEAL1","ENSG00000144426"
"KANSL1L","ENSG00000144445"
"SPAG16","ENSG00000144451"
"ABCA12","ENSG00000144452"
"SUMF1","ENSG00000144455"
"NYAP2","ENSG00000144460"
"ACKR3","ENSG00000144476"
"TRPM8","ENSG00000144481"
"HES6","ENSG00000144485"
"ESPNL","ENSG00000144488"
"COPS7B","ENSG00000144524"
"FANCD2","ENSG00000144554"
"MARCH4","ENSG00000144583"
"CNTN4","ENSG00000144619"
"ACKR2","ENSG00000144648"
"GOLGA4","ENSG00000144674"
"CTDSPL","ENSG00000144677"
"STAC","ENSG00000144681"
"IQSEC1","ENSG00000144711"
"CAND2","ENSG00000144712"
"PTPRG","ENSG00000144724"
"IL17RD","ENSG00000144730"
"SHQ1","ENSG00000144736"
"SLC25A26","ENSG00000144741"
"LRIG1","ENSG00000144749"
"NFKBIZ","ENSG00000144802"
"NXPE3","ENSG00000144815"
"GPR128","ENSG00000144820"
"PHLDB2","ENSG00000144824"
"ABHD10","ENSG00000144827"
"ADPRH","ENSG00000144843"
"BOC","ENSG00000144857"
"SRPRB","ENSG00000144867"
"TMEM108","ENSG00000144868"
"AGTR1","ENSG00000144891"
"MED12L","ENSG00000144893"
"EIF2A","ENSG00000144895"
"UCN2","ENSG00000145040"
"VPRBP","ENSG00000145041"
"MANF","ENSG00000145050"
"CCDC39","ENSG00000145075"
"STXBP5L","ENSG00000145087"
"MUC4","ENSG00000145113"
"SLIT2","ENSG00000145147"
"EIF2B5","ENSG00000145191"
"AHSG","ENSG00000145192"
"ECE2","ENSG00000145194"
"FIP1L1","ENSG00000145216"
"LYAR","ENSG00000145220"
"EPHA5","ENSG00000145242"
"CORIN","ENSG00000145244"
"TBCK","ENSG00000145348"
"ANK2","ENSG00000145362"
"FABP2","ENSG00000145384"
"METTL14","ENSG00000145388"
"SETD7","ENSG00000145391"
"MARCH1","ENSG00000145416"
"PDGFC","ENSG00000145431"
"CBR4","ENSG00000145439"
"MARCH6","ENSG00000145495"
"CDH18","ENSG00000145526"
"ADAMTS16","ENSG00000145536"
"SRD5A1","ENSG00000145545"
"FAM105A","ENSG00000145569"
"OSMR","ENSG00000145623"
"PLK2","ENSG00000145632"
"SSBP2","ENSG00000145687"
"BHMT","ENSG00000145692"
"ANKRD31","ENSG00000145700"
"RASA1","ENSG00000145715"
"GIN1","ENSG00000145723"
"PPIP5K2","ENSG00000145725"
"BTF3","ENSG00000145741"
"SPATA9","ENSG00000145757"
"MEGF10","ENSG00000145794"
"ADAMTS19","ENSG00000145808"
"SLC25A48","ENSG00000145832"
"DDX46","ENSG00000145833"
"IL9","ENSG00000145839"
"GABRA6","ENSG00000145863"
"FBXO38","ENSG00000145868"
"GLRA1","ENSG00000145888"
"G3BP1","ENSG00000145907"
"TENM2","ENSG00000145934"
"FAM50B","ENSG00000145945"
"PSD2","ENSG00000146005"
"GFRA3","ENSG00000146013"
"KLHL3","ENSG00000146021"
"PLA2G7","ENSG00000146070"
"RASGEF1C","ENSG00000146090"
"DOK3","ENSG00000146094"
"PPP1R18","ENSG00000146112"
"MLIP","ENSG00000146147"
"ANO7","ENSG00000146205"
"TTBK1","ENSG00000146216"
"TCTE1","ENSG00000146221"
"NFKBIE","ENSG00000146232"
"PHIP","ENSG00000146247"
"MMS22L","ENSG00000146263"
"RARS2","ENSG00000146282"
"SCML4","ENSG00000146285"
"SHPRH","ENSG00000146414"
"TIAM2","ENSG00000146426"
"TMEM181","ENSG00000146433"
"PNLDC1","ENSG00000146453"
"ZMYM4","ENSG00000146463"
"C7orf50","ENSG00000146540"
"SDK1","ENSG00000146555"
"CCZ1B","ENSG00000146574"
"CDCA5","ENSG00000146670"
"IGFBP3","ENSG00000146674"
"CCT6A","ENSG00000146731"
"PSPH","ENSG00000146733"
"TRIM50","ENSG00000146755"
"ZNF92","ENSG00000146757"
"ASB15","ENSG00000146809"
"C7orf43","ENSG00000146826"
"SLC12A9","ENSG00000146828"
"MEPCE","ENSG00000146834"
"ZAN","ENSG00000146839"
"AGBL3","ENSG00000146856"
"EPHA1","ENSG00000146904"
"NOM1","ENSG00000146909"
"ASB10","ENSG00000146926"
"NLGN4X","ENSG00000146938"
"SHROOM2","ENSG00000146950"
"C7orf55-LUC7L2","ENSG00000146963"
"DENND2A","ENSG00000146966"
"TMEM47","ENSG00000147027"
"CASK","ENSG00000147044"
"KDM6A","ENSG00000147050"
"ZNF157","ENSG00000147117"
"ZNF41","ENSG00000147124"
"RAB41","ENSG00000147127"
"ZMYM3","ENSG00000147130"
"TAF1","ENSG00000147133"
"CCDC120","ENSG00000147144"
"LPAR4","ENSG00000147145"
"EBP","ENSG00000147155"
"ZNF711","ENSG00000147180"
"DIAPH2","ENSG00000147202"
"DOCK11","ENSG00000147251"
"IGSF1","ENSG00000147255"
"MCPH1","ENSG00000147316"
"FAM58A","ENSG00000147382"
"ZNF185","ENSG00000147394"
"GABRQ","ENSG00000147402"
"HMBOX1","ENSG00000147421"
"DOCK5","ENSG00000147459"
"PROSC","ENSG00000147471"
"SNTG1","ENSG00000147481"
"PXDNL","ENSG00000147485"
"GOLGA7","ENSG00000147533"
"WHSC1L1","ENSG00000147548"
"CRH","ENSG00000147571"
"TRIM55","ENSG00000147573"
"ADHFE1","ENSG00000147576"
"MRPS28","ENSG00000147586"
"PMP2","ENSG00000147588"
"PSKH2","ENSG00000147613"
"ATP6V0D2","ENSG00000147614"
"DPYS","ENSG00000147647"
"LRP12","ENSG00000147650"
"RSPO2","ENSG00000147655"
"UTP23","ENSG00000147679"
"NDUFB9","ENSG00000147684"
"ZNF7","ENSG00000147789"
"ARHGAP39","ENSG00000147799"
"NAPRT1","ENSG00000147813"
"HAUS6","ENSG00000147874"
"CDKN2A","ENSG00000147889"
"FBXO10","ENSG00000147912"
"IDNK","ENSG00000148057"
"AUH","ENSG00000148090"
"HIATL1","ENSG00000148110"
"CRB2","ENSG00000148204"
"OR5C1","ENSG00000148215"
"ASTN2","ENSG00000148219"
"WDR31","ENSG00000148225"
"SURF4","ENSG00000148248"
"SURF1","ENSG00000148290"
"SURF2","ENSG00000148291"
"MED22","ENSG00000148297"
"RPL7A","ENSG00000148303"
"NTMT1","ENSG00000148335"
"FAM73B","ENSG00000148343"
"LCN2","ENSG00000148346"
"LRSAM1","ENSG00000148356"
"HMCN2","ENSG00000148357"
"SEC16A","ENSG00000148396"
"DPH7","ENSG00000148399"
"NOTCH1","ENSG00000148400"
"CACNA1B","ENSG00000148408"
"FAM171A1","ENSG00000148468"
"SLC39A12","ENSG00000148482"
"RSU1","ENSG00000148484"
"ST8SIA6","ENSG00000148488"
"PARD3","ENSG00000148498"
"ANKRD30A","ENSG00000148513"
"A1CF","ENSG00000148584"
"LRIT1","ENSG00000148602"
"POLR3A","ENSG00000148606"
"ANKRD1","ENSG00000148677"
"MKI67","ENSG00000148773"
"LRRC27","ENSG00000148814"
"PDCD11","ENSG00000148843"
"SLC5A12","ENSG00000148942"
"ZNF214","ENSG00000149050"
"OR5F1","ENSG00000149133"
"SSRP1","ENSG00000149136"
"SLC43A1","ENSG00000149150"
"KLHL35","ENSG00000149243"
"TENM4","ENSG00000149256"
"SERPINH1","ENSG00000149257"
"PAK1","ENSG00000149269"
"RPS3","ENSG00000149273"
"ZC3H12C","ENSG00000149289"
"TTC12","ENSG00000149292"
"NCAM1","ENSG00000149294"
"DRD2","ENSG00000149295"
"HTR3B","ENSG00000149305"
"ATM","ENSG00000149311"
"GLB1L2","ENSG00000149328"
"LAMTOR1","ENSG00000149357"
"P4HA3","ENSG00000149380"
"GRIK4","ENSG00000149403"
"HYOU1","ENSG00000149428"
"SLC22A8","ENSG00000149452"
"ROM1","ENSG00000149489"
"EML3","ENSG00000149499"
"INCENP","ENSG00000149503"
"PLCH2","ENSG00000149527"
"B3GAT3","ENSG00000149541"
"CHEK1","ENSG00000149554"
"KIRREL3","ENSG00000149571"
"SIDT2","ENSG00000149577"
"TAGLN","ENSG00000149591"
"KIAA1755","ENSG00000149633"
"SPATA25","ENSG00000149634"
"OCSTAMP","ENSG00000149635"
"SOGA1","ENSG00000149639"
"CDH22","ENSG00000149654"
"YTHDF1","ENSG00000149658"
"NUDT22","ENSG00000149761"
"TM7SF2","ENSG00000149809"
"VPS51","ENSG00000149823"
"HIRIP3","ENSG00000149929"
"TAOK2","ENSG00000149930"
"CNKSR2","ENSG00000149970"
"CNTN5","ENSG00000149972"
"CLEC1A","ENSG00000150048"
"MPP7","ENSG00000150054"
"","ENSG00000150076"
"TRIM48","ENSG00000150244"
"OR8K1","ENSG00000150261"
"OR5M9","ENSG00000150269"
"PCDH15","ENSG00000150275"
"CTF1","ENSG00000150281"
"TMEM218","ENSG00000150433"
"LATS2","ENSG00000150457"
"LPHN3","ENSG00000150471"
"FAM124A","ENSG00000150510"
"LYPD6B","ENSG00000150556"
"PDCD4","ENSG00000150593"
"GPM6A","ENSG00000150625"
"WDR17","ENSG00000150627"
"VEGFC","ENSG00000150630"
"CNDP1","ENSG00000150656"
"DLG2","ENSG00000150672"
"RGS18","ENSG00000150681"
"MTMR12","ENSG00000150712"
"DOCK1","ENSG00000150760"
"DIXDC1","ENSG00000150764"
"PIH1D2","ENSG00000150773"
"C11orf57","ENSG00000150776"
"FREM2","ENSG00000150893"
"SEC24D","ENSG00000150961"
"ABCB9","ENSG00000150967"
"DHX37","ENSG00000150990"
"ITPR1","ENSG00000150995"
"TKTL2","ENSG00000151005"
"GPR158","ENSG00000151025"
"CACNA2D4","ENSG00000151062"
"DCP1B","ENSG00000151065"
"CACNA1C","ENSG00000151067"
"KCNA6","ENSG00000151079"
"NGLY1","ENSG00000151092"
"OXSM","ENSG00000151093"
"BTBD11","ENSG00000151136"
"ANK3","ENSG00000151150"
"MAT1A","ENSG00000151224"
"GXYLT1","ENSG00000151233"
"DIP2C","ENSG00000151240"
"CSNK1G3","ENSG00000151292"
"NPAS3","ENSG00000151322"
"MBIP","ENSG00000151332"
"TMEM18","ENSG00000151353"
"ALLC","ENSG00000151360"
"ADAMTS12","ENSG00000151388"
"ANKRD50","ENSG00000151458"
"SCLT1","ENSG00000151466"
"FRMD4A","ENSG00000151474"
"PTPRO","ENSG00000151490"
"EPS8","ENSG00000151491"
"ACAD8","ENSG00000151498"
"THYN1","ENSG00000151500"
"VPS26B","ENSG00000151502"
"NCAPD3","ENSG00000151503"
"FAM160B1","ENSG00000151553"
"ANO4","ENSG00000151572"
"QTRTD1","ENSG00000151576"
"DRD3","ENSG00000151577"
"EDNRA","ENSG00000151617"
"DPYSL4","ENSG00000151640"
"ITIH2","ENSG00000151655"
"KIN","ENSG00000151657"
"ANKAR","ENSG00000151687"
"KCNJ1","ENSG00000151704"
"NBAS","ENSG00000151779"
"ZNF385D","ENSG00000151789"
"GUF1","ENSG00000151806"
"SACS","ENSG00000151835"
"CCDC175","ENSG00000151838"
"PABPC3","ENSG00000151846"
"CENPJ","ENSG00000151849"
"DST","ENSG00000151914"
"TMEM132D","ENSG00000151952"
"RABGAP1L","ENSG00000152061"
"MZT2B","ENSG00000152082"
"ASTN1","ENSG00000152092"
"RNF219","ENSG00000152193"
"GRID2","ENSG00000152208"
"SPON1","ENSG00000152268"
"PDE3B","ENSG00000152270"
"KCNK13","ENSG00000152315"
"GUCY1A2","ENSG00000152402"
"XRCC4","ENSG00000152422"
"ZNF256","ENSG00000152454"
"OLAH","ENSG00000152463"
"ZSCAN1","ENSG00000152467"
"CCDC50","ENSG00000152492"
"TRIM36","ENSG00000152503"
"ZFP36L2","ENSG00000152518"
"IGSF10","ENSG00000152580"
"SPEF2","ENSG00000152582"
"GJA1","ENSG00000152661"
"DDX4","ENSG00000152670"
"RASGRP3","ENSG00000152689"
"WDR78","ENSG00000152763"
"SLC16A12","ENSG00000152779"
"PRDM8","ENSG00000152784"
"UTRN","ENSG00000152818"
"CNTNAP4","ENSG00000152910"
"RAD17","ENSG00000152942"
"PLOD2","ENSG00000152952"
"JAKMIP1","ENSG00000152969"
"ZIC1","ENSG00000152977"
"GPR125","ENSG00000152990"
"CPB1","ENSG00000153002"
"CWC27","ENSG00000153015"
"MR1","ENSG00000153029"
"SRP19","ENSG00000153037"
"CDYL","ENSG00000153046"
"SMARCA5","ENSG00000153147"
"SYCP2L","ENSG00000153157"
"RGPD3","ENSG00000153165"
"HNRNPU","ENSG00000153187"
"RANBP2","ENSG00000153201"
"AHCTF1","ENSG00000153207"
"TMEM87B","ENSG00000153214"
"OR14K1","ENSG00000153230"
"PTPRR","ENSG00000153233"
"NR4A2","ENSG00000153234"
"SCN3A","ENSG00000153253"
"FEZF2","ENSG00000153266"
"PLEKHG4B","ENSG00000153404"
"UBALD1","ENSG00000153443"
"SPACA7","ENSG00000153498"
"PTPRD","ENSG00000153707"
"ZDHHC7","ENSG00000153786"
"TMPRSS11D","ENSG00000153802"
"CMIP","ENSG00000153815"
"SPHKAP","ENSG00000153820"
"KCNJ16","ENSG00000153822"
"FBXO36","ENSG00000153832"
"KCTD15","ENSG00000153885"
"DDAH1","ENSG00000153904"
"CHD1","ENSG00000153922"
"ZUFSP","ENSG00000153975"
"HS3ST3A1","ENSG00000153976"
"SEMA3D","ENSG00000153993"
"GRAP","ENSG00000154016"
"SLC5A10","ENSG00000154025"
"THY1","ENSG00000154096"
"DNAAF1","ENSG00000154099"
"JPH3","ENSG00000154118"
"ROBO4","ENSG00000154133"
"ROBO3","ENSG00000154134"
"PANX3","ENSG00000154143"
"TBRG1","ENSG00000154144"
"CDH12","ENSG00000154162"
"TOMM70A","ENSG00000154174"
"ANGPT1","ENSG00000154188"
"CEP112","ENSG00000154240"
"ABCA6","ENSG00000154262"
"ABCA5","ENSG00000154265"
"C4orf19","ENSG00000154274"
"UCHL1","ENSG00000154277"
"MIA3","ENSG00000154305"
"TNIK","ENSG00000154310"
"OBSCN","ENSG00000154358"
"TRIM11","ENSG00000154370"
"ENAH","ENSG00000154380"
"PPP1R3A","ENSG00000154415"
"GBP5","ENSG00000154451"
"GPR26","ENSG00000154478"
"MMP21","ENSG00000154485"
"CNTNAP3B","ENSG00000154529"
"PDLIM3","ENSG00000154553"
"CHODL","ENSG00000154645"
"L3MBTL4","ENSG00000154655"
"GABPA","ENSG00000154727"
"ADAMTS1","ENSG00000154734"
"ADAMTS5","ENSG00000154736"
"WNT7A","ENSG00000154764"
"C17orf50","ENSG00000154768"
"PLCL2","ENSG00000154822"
"PIEZO2","ENSG00000154864"
"RAB6B","ENSG00000154917"
"EPHB1","ENSG00000154928"
"ACSS1","ENSG00000154930"
"ANKRD40","ENSG00000154945"
"APOOL","ENSG00000155008"
"FBXL18","ENSG00000155034"
"CNTNAP5","ENSG00000155052"
"AZIN1","ENSG00000155096"
"ATP6V1C1","ENSG00000155097"
"TTC39B","ENSG00000155158"
"ZFYVE27","ENSG00000155256"
"GOLGA7B","ENSG00000155265"
"GPR78","ENSG00000155269"
"TRMT44","ENSG00000155275"
"HSPA13","ENSG00000155304"
"USP25","ENSG00000155313"
"NIFK","ENSG00000155438"
"LARP1","ENSG00000155506"
"GRIA1","ENSG00000155511"
"NUP205","ENSG00000155561"
"ZKSCAN2","ENSG00000155592"
"PIK3AP1","ENSG00000155629"
"TTN","ENSG00000155657"
"PDIA4","ENSG00000155660"
"KDM8","ENSG00000155666"
"PDZD9","ENSG00000155714"
"FAM126B","ENSG00000155744"
"FMN2","ENSG00000155816"
"RNF20","ENSG00000155827"
"CYLC2","ENSG00000155833"
"ELMO1","ENSG00000155849"
"MED7","ENSG00000155868"
"RRAGA","ENSG00000155876"
"SLC24A2","ENSG00000155886"
"TRIM42","ENSG00000155890"
"ADCY8","ENSG00000155897"
"RMND1","ENSG00000155906"
"VBP1","ENSG00000155959"
"AFF2","ENSG00000155966"
"KIF5A","ENSG00000155980"
"PSD3","ENSG00000156011"
"TTC18","ENSG00000156042"
"MMP16","ENSG00000156103"
"KCNMA1","ENSG00000156113"
"NDUFAF6","ENSG00000156170"
"ADAMTSL3","ENSG00000156218"
"ART3","ENSG00000156219"
"RWDD2B","ENSG00000156253"
"TIAM1","ENSG00000156299"
"SCAF4","ENSG00000156304"
"PCGF6","ENSG00000156374"
"SORCS3","ENSG00000156395"
"TDRD9","ENSG00000156414"
"PCDH1","ENSG00000156453"
"GDF6","ENSG00000156466"
"PPP2R2B","ENSG00000156475"
"RPL30","ENSG00000156482"
"EEF1A1","ENSG00000156508"
"HK1","ENSG00000156515"
"LRFN2","ENSG00000156564"
"ZDHHC5","ENSG00000156599"
"MED19","ENSG00000156603"
"KAT6B","ENSG00000156650"
"RAB11FIP1","ENSG00000156675"
"GLYATL2","ENSG00000156689"
"PRR14","ENSG00000156858"
"PHKG2","ENSG00000156873"
"ITGAD","ENSG00000156886"
"GPR112","ENSG00000156920"
